EmployeeID,HireDate,FacilityID,OrganizationLevel,CurrentFlag,SalesPersonFlag,JobTitle,BirthDate,MaritalStatus,Gender,NameFull,FacilityName,Region,Years,GrossPay,BaseSalary,SeniorityBonus,Overtime,Other,Total Other Pay
212,2001-08-21,10,3,1,0,Quality Assurance Supervisor,17673,M,M, Jeremiah Fitzgerald,Sault Ste. Marie,West,2013,99684.36,79613.70,8007.48,8514.41,912.26,17434.15
212,2001-08-21,10,3,1,0,Quality Assurance Supervisor,17673,M,M, Jeremiah Fitzgerald,Sault Ste. Marie,West,2014,93356.28,79092.92,7909.40,1581.90,2135.56,11626.86
212,2001-08-21,10,3,1,0,Quality Assurance Supervisor,17673,M,M, Jeremiah Fitzgerald,Sault Ste. Marie,West,2015,101924.36,82691.80,8269.36,3537.99,4818.69,16626.05
212,2001-08-21,10,3,1,0,Quality Assurance Supervisor,17673,M,M, Jeremiah Fitzgerald,Sault Ste. Marie,West,2016,95987.78,82152.47,8215.38,2313.44,2220.45,12749.27
212,2001-08-21,10,3,1,0,Quality Assurance Supervisor,17673,M,M, Jeremiah Fitzgerald,Sault Ste. Marie,West,2017,65415.27,45815.93,4581.65,1075.22,2473.38,8130.25
213,2003-08-27,10,4,1,0,Quality Assurance Technician,29021,M,M, Sam Lucas,Sault Ste. Marie,West,2016,87856.90,77485.81,7748.67,0.00,0.00,7748.67
213,2003-08-27,10,4,1,0,Quality Assurance Technician,29021,M,M, Sam Lucas,Sault Ste. Marie,West,2017,50345.35,38140.81,3814.11,0.00,0.00,3814.11
214,1996-03-23,3,4,1,0,Quality Assurance Technician,17229,M,M, Tracy Huff,Port Perry,East,2017,1118.33,1118.33,0.00,0.00,0.00,0.00
215,1996-06-23,4,4,1,0,Quality Assurance Technician,16807,S,M, Fred Wells,Pickering,East,2012,106452.68,82335.90,7326.29,16231.83,558.65,24116.78
215,1996-06-23,4,4,1,0,Quality Assurance Technician,16807,S,M, Fred Wells,Pickering,East,2013,112261.26,82832.47,7761.86,16312.21,1776.96,25851.03
215,1996-06-23,4,4,1,0,Quality Assurance Technician,16807,S,M, Fred Wells,Pickering,East,2014,100796.52,83475.98,7912.56,7587.86,1820.12,17320.54
215,1996-06-23,4,4,1,0,Quality Assurance Technician,16807,S,M, Fred Wells,Pickering,East,2015,93132.43,81942.13,8092.60,907.11,2190.59,11190.30
215,1996-06-23,4,4,1,0,Quality Assurance Technician,16807,S,M, Fred Wells,Pickering,East,2016,94110.65,82419.36,8242.01,1358.52,2090.77,11691.29
215,1996-06-23,4,4,1,0,Quality Assurance Technician,16807,S,M, Fred Wells,Pickering,East,2017,96730.95,84884.42,8488.52,1404.27,1953.73,11846.52
216,2002-01-31,3,4,1,0,Quality Assurance Technician,28767,S,M, Dwayne Lee,Port Perry,East,2012,119071.69,89225.68,4204.11,25236.96,404.93,29846.01
216,2002-01-31,3,4,1,0,Quality Assurance Technician,28767,S,M, Dwayne Lee,Port Perry,East,2013,133882.37,89751.31,4678.54,36336.18,1547.17,42561.89
216,2002-01-31,3,4,1,0,Quality Assurance Technician,28767,S,M, Dwayne Lee,Port Perry,East,2014,122201.38,90901.46,5193.43,24576.48,1530.00,31299.91
216,2002-01-31,3,4,1,0,Quality Assurance Technician,28767,S,M, Dwayne Lee,Port Perry,East,2015,138409.99,92493.93,5747.34,34908.36,2869.18,43524.88
216,2002-01-31,3,4,1,0,Quality Assurance Technician,28767,S,M, Dwayne Lee,Port Perry,East,2016,148419.02,98162.34,6599.04,31371.06,6001.05,43971.15
216,2002-01-31,3,4,1,0,Quality Assurance Technician,28767,S,M, Dwayne Lee,Port Perry,East,2017,167103.01,105215.23,7590.49,41750.47,8772.98,58113.94
217,2000-07-17,3,3,1,0,Document Control Manager,28961,M,M, Ellis Larson,Port Perry,East,2016,1976.00,1976.00,0.00,0.00,0.00,0.00
217,2000-07-17,3,3,1,0,Document Control Manager,28961,M,M, Ellis Larson,Port Perry,East,2017,6220.73,6220.73,0.00,0.00,0.00,0.00
218,1999-01-14,1,4,1,0,Control Specialist,33424,S,M, Willard Porter,Gravenhurst,East,2012,3770.23,3770.23,0.00,0.00,0.00,0.00
218,1999-01-14,1,4,1,0,Control Specialist,33424,S,M, Willard Porter,Gravenhurst,East,2013,2481.15,2481.15,0.00,0.00,0.00,0.00
219,1997-05-11,3,4,1,0,Document Control Assistant,31758,S,M, Hugh Steele,Port Perry,East,2017,3037.05,3037.05,0.00,0.00,0.00,0.00
220,1997-09-15,1,4,1,0,Document Control Assistant,25334,M,F, Martha Harrison,Gravenhurst,East,2016,8197.86,8197.86,0.00,0.00,0.00,0.00
220,1997-09-15,1,4,1,0,Document Control Assistant,25334,M,F, Martha Harrison,Gravenhurst,East,2017,4358.92,4358.92,0.00,0.00,0.00,0.00
221,1999-02-11,5,4,1,0,Control Specialist,19034,M,M, Leland Elliott,Bronte,East,2016,7631.37,6919.74,0.00,711.63,0.00,711.63
222,2000-11-04,8,2,1,0,Master Scheduler,27149,S,M, Micheal Vega,London,West,2017,743.58,743.58,0.00,0.00,0.00,0.00
223,2001-07-25,2,3,1,1,Scheduling Assistant,23272,M,M, Chester Hogan,Bracebridge,East,2012,97584.03,82361.02,4118.12,8793.15,2311.74,15223.01
223,2001-07-25,2,3,1,1,Scheduling Assistant,23272,M,M, Chester Hogan,Bracebridge,East,2013,97257.85,83744.96,4247.24,6611.12,714.00,11572.36
223,2001-07-25,2,3,1,1,Scheduling Assistant,23272,M,M, Chester Hogan,Bracebridge,East,2014,101760.86,85972.57,4663.00,5882.86,2958.00,13503.86
223,2001-07-25,2,3,1,1,Scheduling Assistant,23272,M,M, Chester Hogan,Bracebridge,East,2015,103044.45,85071.75,5121.62,5124.86,4709.69,14956.17
223,2001-07-25,2,3,1,1,Scheduling Assistant,23272,M,M, Chester Hogan,Bracebridge,East,2016,112881.00,89167.89,5711.06,8621.61,3060.00,17392.67
223,2001-07-25,2,3,1,1,Scheduling Assistant,23272,M,M, Chester Hogan,Bracebridge,East,2017,117818.33,91151.74,6294.10,11494.50,3794.25,21582.85
224,1999-08-25,10,3,1,1,Scheduling Assistant,25957,M,M, Armando Allen,Sault Ste. Marie,West,2012,135427.92,96666.64,9071.86,25736.92,3952.50,38761.28
224,1999-08-25,10,3,1,1,Scheduling Assistant,25957,M,M, Armando Allen,Sault Ste. Marie,West,2013,144897.92,97235.93,9612.17,36519.81,1530.00,47661.99
224,1999-08-25,10,3,1,1,Scheduling Assistant,25957,M,M, Armando Allen,Sault Ste. Marie,West,2014,132981.69,98481.84,9848.33,23121.52,1530.00,34499.86
224,1999-08-25,10,3,1,1,Scheduling Assistant,25957,M,M, Armando Allen,Sault Ste. Marie,West,2015,142973.78,100207.04,10020.85,31215.89,1530.00,42766.73
224,1999-08-25,10,3,1,1,Scheduling Assistant,25957,M,M, Armando Allen,Sault Ste. Marie,West,2016,140762.02,101957.13,10195.85,27079.04,1530.00,38804.89
224,1999-08-25,10,3,1,1,Scheduling Assistant,25957,M,M, Armando Allen,Sault Ste. Marie,West,2017,48101.93,15457.81,1545.80,2085.09,382.50,4013.39
225,2003-07-16,1,3,1,1,Scheduling Assistant,18410,M,M, Al Davis,Gravenhurst,East,2013,1433.10,1433.10,0.00,0.00,0.00,0.00
225,2003-07-16,1,3,1,1,Scheduling Assistant,18410,M,M, Al Davis,Gravenhurst,East,2014,6167.43,6167.43,0.00,0.00,0.00,0.00
225,2003-07-16,1,3,1,1,Scheduling Assistant,18410,M,M, Al Davis,Gravenhurst,East,2015,10166.60,10166.60,0.00,0.00,0.00,0.00
225,2003-07-16,1,3,1,1,Scheduling Assistant,18410,M,M, Al Davis,Gravenhurst,East,2016,5664.57,5664.57,0.00,0.00,0.00,0.00
226,2003-04-07,3,3,1,1,Scheduling Assistant,27907,M,M, Ronald Obrien,Port Perry,East,2013,7854.00,7854.00,0.00,0.00,0.00,0.00
226,2003-04-07,3,3,1,1,Scheduling Assistant,27907,M,M, Ronald Obrien,Port Perry,East,2014,6813.60,6813.60,0.00,0.00,0.00,0.00
226,2003-04-07,3,3,1,1,Scheduling Assistant,27907,M,M, Ronald Obrien,Port Perry,East,2015,3325.20,3325.20,0.00,0.00,0.00,0.00
227,2002-01-14,10,2,1,0,Facilities Manager,28259,M,M, Dexter Holt,Sault Ste. Marie,West,2013,800.70,800.70,0.00,0.00,0.00,0.00
227,2002-01-14,10,2,1,0,Facilities Manager,28259,M,M, Dexter Holt,Sault Ste. Marie,West,2014,5198.94,5198.94,0.00,0.00,0.00,0.00
227,2002-01-14,10,2,1,0,Facilities Manager,28259,M,M, Dexter Holt,Sault Ste. Marie,West,2015,4457.30,4457.30,0.00,0.00,0.00,0.00
228,1998-09-07,10,3,1,0,Maintenance Supervisor,25283,M,M, Grant Gonzalez,Sault Ste. Marie,West,2012,5888.72,5888.72,0.00,0.00,0.00,0.00
228,1998-09-07,10,3,1,0,Maintenance Supervisor,25283,M,M, Grant Gonzalez,Sault Ste. Marie,West,2013,1930.35,1930.35,0.00,0.00,0.00,0.00
228,1998-09-07,10,3,1,0,Maintenance Supervisor,25283,M,M, Grant Gonzalez,Sault Ste. Marie,West,2014,8149.80,8149.80,0.00,0.00,0.00,0.00
228,1998-09-07,10,3,1,0,Maintenance Supervisor,25283,M,M, Grant Gonzalez,Sault Ste. Marie,West,2015,10463.67,10463.67,0.00,0.00,0.00,0.00
228,1998-09-07,10,3,1,0,Maintenance Supervisor,25283,M,M, Grant Gonzalez,Sault Ste. Marie,West,2016,4479.84,4479.84,0.00,0.00,0.00,0.00
229,1998-11-18,6,4,1,0,Janitor,17228,M,F, Vickie Gregory,Burlington,West,2012,8485.97,8485.97,0.00,0.00,0.00,0.00
229,1998-11-18,6,4,1,0,Janitor,17228,M,F, Vickie Gregory,Burlington,West,2013,3233.20,3233.20,0.00,0.00,0.00,0.00
230,1997-04-29,9,4,1,0,Janitor,21762,M,M, Shaun Quinn,Sudbury,West,2012,67941.90,61104.18,4582.95,0.00,264.55,4847.50
230,1997-04-29,9,4,1,0,Janitor,21762,M,M, Shaun Quinn,Sudbury,West,2013,69445.99,60845.89,4679.87,0.00,621.55,5301.42
230,1997-04-29,9,4,1,0,Janitor,21762,M,M, Shaun Quinn,Sudbury,West,2014,69514.33,60600.24,4965.02,0.00,1297.88,6262.90
230,1997-04-29,9,4,1,0,Janitor,21762,M,M, Shaun Quinn,Sudbury,West,2015,74088.93,63229.91,5495.48,0.00,3388.61,8884.10
230,1997-04-29,9,4,1,0,Janitor,21762,M,M, Shaun Quinn,Sudbury,West,2016,72340.27,62817.19,5774.55,0.00,1764.43,7538.97
230,1997-04-29,9,4,1,0,Janitor,21762,M,M, Shaun Quinn,Sudbury,West,2017,72740.17,63277.77,6121.98,0.00,1315.31,7437.29
231,1998-02-10,3,4,1,0,Janitor,23842,M,F, Raquel Lindsey,Port Perry,East,2012,87681.84,73631.61,0.00,9983.49,559.98,10543.47
231,1998-02-10,3,4,1,0,Janitor,23842,M,F, Raquel Lindsey,Port Perry,East,2013,85041.65,73429.06,0.00,7854.58,1275.00,9129.58
231,1998-02-10,3,4,1,0,Janitor,23842,M,F, Raquel Lindsey,Port Perry,East,2014,85502.29,78809.88,0.00,924.61,1530.00,2454.61
231,1998-02-10,3,4,1,0,Janitor,23842,M,F, Raquel Lindsey,Port Perry,East,2015,77740.07,71985.93,1789.81,2434.32,1530.00,5754.14
231,1998-02-10,3,4,1,0,Janitor,23842,M,F, Raquel Lindsey,Port Perry,East,2016,93803.43,87035.33,2980.07,2258.04,1530.00,6768.11
231,1998-02-10,3,4,1,0,Janitor,23842,M,F, Raquel Lindsey,Port Perry,East,2017,110424.10,88978.68,3491.66,16423.75,1530.00,21445.42
232,2003-03-07,6,4,1,0,Janitor,29063,S,M, Jean Adams,Burlington,West,2014,3483.81,3408.08,0.00,75.74,0.00,75.74
232,2003-03-07,6,4,1,0,Janitor,29063,S,M, Jean Adams,Burlington,West,2015,3190.05,3190.05,0.00,0.00,0.00,0.00
232,2003-03-07,6,4,1,0,Janitor,29063,S,M, Jean Adams,Burlington,West,2016,6275.68,6210.27,0.00,65.41,0.00,65.41
232,2003-03-07,6,4,1,0,Janitor,29063,S,M, Jean Adams,Burlington,West,2017,993.74,993.74,0.00,0.00,0.00,0.00
233,2002-03-03,8,3,1,0,Facilities Administrative Assistant,25408,M,M, Harry Hunter,London,West,2012,108000.69,85506.78,6100.67,12440.74,3952.50,22493.91
233,2002-03-03,8,3,1,0,Facilities Administrative Assistant,25408,M,M, Harry Hunter,London,West,2013,132295.21,86010.17,6567.25,33078.48,5100.00,44745.73
233,2002-03-03,8,3,1,0,Facilities Administrative Assistant,25408,M,M, Harry Hunter,London,West,2014,136507.42,87112.04,7087.23,37208.15,5100.00,49395.38
233,2002-03-03,8,3,1,0,Facilities Administrative Assistant,25408,M,M, Harry Hunter,London,West,2015,118980.39,88478.85,7641.33,16446.74,6413.47,30501.54
233,2002-03-03,8,3,1,0,Facilities Administrative Assistant,25408,M,M, Harry Hunter,London,West,2016,127240.18,90274.83,8248.83,20989.56,7726.95,36965.34
233,2002-03-03,8,3,1,0,Facilities Administrative Assistant,25408,M,M, Harry Hunter,London,West,2017,127224.90,93068.09,8968.43,20088.37,5100.00,34156.80
234,2002-06-25,2,1,1,0,Chief Financial Officer,34639,M,F, June Stephens,Bracebridge,East,2016,7160.91,7160.91,0.00,0.00,0.00,0.00
234,2002-06-25,2,1,1,0,Chief Financial Officer,34639,M,F, June Stephens,Bracebridge,East,2017,11572.92,11572.92,0.00,0.00,0.00,0.00
235,2001-02-05,6,2,1,0,Human Resources Manager,18574,M,F, Rita Lane,Burlington,West,2016,5160.41,5160.41,0.00,0.00,0.00,0.00
235,2001-02-05,6,2,1,0,Human Resources Manager,18574,M,F, Rita Lane,Burlington,West,2017,4777.17,4777.17,0.00,0.00,0.00,0.00
236,1996-01-09,7,3,1,0,Human Resources Administrative Assistant,26598,S,M, Allen Fowler,Brantford,West,2015,2994.21,2994.21,0.00,0.00,0.00,0.00
236,1996-01-09,7,3,1,0,Human Resources Administrative Assistant,26598,S,M, Allen Fowler,Brantford,West,2016,28041.44,28041.44,0.00,0.00,0.00,0.00
236,1996-01-09,7,3,1,0,Human Resources Administrative Assistant,26598,S,M, Allen Fowler,Brantford,West,2017,42265.81,42265.81,0.00,0.00,0.00,0.00
237,2000-06-02,10,3,1,0,Human Resources Administrative Assistant,19095,S,M, Alton Armstrong,Sault Ste. Marie,West,2017,51023.95,45359.20,0.00,3468.18,2196.57,5664.75
238,2002-09-09,9,3,1,0,Recruiter,24373,S,M, Dave Bailey,Sudbury,West,2012,99760.39,86294.08,0.00,0.00,559.98,559.98
238,2002-09-09,9,3,1,0,Recruiter,24373,S,M, Dave Bailey,Sudbury,West,2013,95036.38,89458.92,0.00,0.00,0.00,0.00
238,2002-09-09,9,3,1,0,Recruiter,24373,S,M, Dave Bailey,Sudbury,West,2014,100571.61,94868.33,0.00,0.00,0.00,0.00
238,2002-09-09,9,3,1,0,Recruiter,24373,S,M, Dave Bailey,Sudbury,West,2015,103110.96,96946.29,0.00,0.00,1020.00,1020.00
238,2002-09-09,9,3,1,0,Recruiter,24373,S,M, Dave Bailey,Sudbury,West,2016,100943.61,99413.61,0.00,0.00,1530.00,1530.00
238,2002-09-09,9,3,1,0,Recruiter,24373,S,M, Dave Bailey,Sudbury,West,2017,103920.72,102390.72,0.00,0.00,1530.00,1530.00
239,1996-07-26,6,3,1,0,Benefits Specialist,31796,M,F, Monique Hamilton,Burlington,West,2017,3379.07,3180.32,0.00,198.75,0.00,198.75
240,1998-01-22,6,3,1,0,Recruiter,34129,S,M, Luis Cross,Burlington,West,2014,2409.75,2409.75,0.00,0.00,0.00,0.00
241,1998-10-15,4,2,1,0,Accounts Manager,27918,M,M, Oscar Butler,Pickering,East,2012,80523.37,68997.40,6899.86,0.00,0.00,6899.86
242,1997-05-19,7,3,1,0,Accounts Receivable Specialist,17810,M,F, Alicia Daniel,Brantford,West,2012,5926.20,5926.20,0.00,0.00,0.00,0.00
242,1997-05-19,7,3,1,0,Accounts Receivable Specialist,17810,M,F, Alicia Daniel,Brantford,West,2013,5620.20,5620.20,0.00,0.00,0.00,0.00
242,1997-05-19,7,3,1,0,Accounts Receivable Specialist,17810,M,F, Alicia Daniel,Brantford,West,2014,3233.40,3233.40,0.00,0.00,0.00,0.00
242,1997-05-19,7,3,1,0,Accounts Receivable Specialist,17810,M,F, Alicia Daniel,Brantford,West,2015,10.20,10.20,0.00,0.00,0.00,0.00
243,2002-11-01,1,3,1,0,Accounts Receivable Specialist,24016,S,F, Erica Evans,Gravenhurst,East,2012,702.67,336.60,0.00,366.07,0.00,366.07
243,2002-11-01,1,3,1,0,Accounts Receivable Specialist,24016,S,F, Erica Evans,Gravenhurst,East,2013,851.70,408.00,0.00,443.70,0.00,443.70
243,2002-11-01,1,3,1,0,Accounts Receivable Specialist,24016,S,F, Erica Evans,Gravenhurst,East,2014,948.60,428.40,0.00,520.20,0.00,520.20
243,2002-11-01,1,3,1,0,Accounts Receivable Specialist,24016,S,F, Erica Evans,Gravenhurst,East,2015,948.60,428.40,0.00,520.20,0.00,520.20
243,2002-11-01,1,3,1,0,Accounts Receivable Specialist,24016,S,F, Erica Evans,Gravenhurst,East,2016,902.70,428.40,0.00,474.30,0.00,474.30
243,2002-11-01,1,3,1,0,Accounts Receivable Specialist,24016,S,F, Erica Evans,Gravenhurst,East,2017,887.40,428.40,0.00,459.00,0.00,459.00
244,1998-04-20,9,3,1,0,Accounts Receivable Specialist,21051,S,M, Alexander Herrera,Sudbury,West,2016,42423.65,42109.71,0.00,93.87,220.07,313.94
244,1998-04-20,9,3,1,0,Accounts Receivable Specialist,21051,S,M, Alexander Herrera,Sudbury,West,2017,54529.24,50267.06,0.00,4134.68,127.50,4262.18
245,1997-09-26,6,3,1,0,Accountant,21497,M,F, Kimberly Ball,Burlington,West,2015,36247.53,36247.53,0.00,0.00,0.00,0.00
245,1997-09-26,6,3,1,0,Accountant,21497,M,F, Kimberly Ball,Burlington,West,2016,80533.99,80176.99,0.00,0.00,357.00,357.00
245,1997-09-26,6,3,1,0,Accountant,21497,M,F, Kimberly Ball,Burlington,West,2017,89752.51,89752.51,0.00,0.00,0.00,0.00
246,1997-06-29,7,3,1,0,Accounts Payable Specialist,18840,M,M, Santos Todd,Brantford,West,2012,9157.56,9157.56,0.00,0.00,0.00,0.00
246,1997-06-29,7,3,1,0,Accounts Payable Specialist,18840,M,M, Santos Todd,Brantford,West,2013,193.80,193.80,0.00,0.00,0.00,0.00
247,1999-10-04,8,3,1,0,Accounts Payable Specialist,27682,M,F, Lucia Jordan,London,West,2012,89006.00,87860.17,0.00,0.00,559.98,559.98
247,1999-10-04,8,3,1,0,Accounts Payable Specialist,27682,M,F, Lucia Jordan,London,West,2013,88558.04,88558.04,0.00,0.00,0.00,0.00
247,1999-10-04,8,3,1,0,Accounts Payable Specialist,27682,M,F, Lucia Jordan,London,West,2014,95103.89,90662.81,0.00,0.00,0.00,0.00
247,1999-10-04,8,3,1,0,Accounts Payable Specialist,27682,M,F, Lucia Jordan,London,West,2015,101166.14,92997.57,0.00,0.00,1020.00,1020.00
247,1999-10-04,8,3,1,0,Accounts Payable Specialist,27682,M,F, Lucia Jordan,London,West,2016,102854.12,94940.14,0.00,0.00,1530.00,1530.00
247,1999-10-04,8,3,1,0,Accounts Payable Specialist,27682,M,F, Lucia Jordan,London,West,2017,106493.60,97674.37,0.00,0.00,1530.00,1530.00
248,1998-06-03,10,3,1,0,Accountant,34420,S,M, James Reeves,Sault Ste. Marie,West,2016,3321.12,3321.12,0.00,0.00,0.00,0.00
249,1997-05-02,8,2,1,0,Finance Manager,34554,S,F, Leslie Ruiz,London,West,2015,4008.60,4008.60,0.00,0.00,0.00,0.00
249,1997-05-02,8,2,1,0,Finance Manager,34554,S,F, Leslie Ruiz,London,West,2016,4505.85,4505.85,0.00,0.00,0.00,0.00
250,1997-12-30,9,3,1,0,Purchasing Manager,18646,S,F, Vicky Garner,Sudbury,West,2012,77759.73,70574.69,7057.54,0.00,127.50,7185.04
250,1997-12-30,9,3,1,0,Purchasing Manager,18646,S,F, Vicky Garner,Sudbury,West,2013,78586.24,71326.03,7132.70,0.00,127.50,7260.20
250,1997-12-30,9,3,1,0,Purchasing Manager,18646,S,F, Vicky Garner,Sudbury,West,2014,92658.04,40134.65,4013.55,0.00,0.00,4013.55
251,2001-07-14,5,4,1,0,Buyer,32261,S,M, Adam Lucas,Bronte,East,2012,72391.02,67031.52,5013.13,0.00,346.37,5359.50
251,2001-07-14,5,4,1,0,Buyer,32261,S,M, Adam Lucas,Bronte,East,2013,75515.74,69698.54,5019.87,0.00,797.33,5817.20
251,2001-07-14,5,4,1,0,Buyer,32261,S,M, Adam Lucas,Bronte,East,2014,77014.11,67571.13,5345.11,0.00,4097.87,9442.98
251,2001-07-14,5,4,1,0,Buyer,32261,S,M, Adam Lucas,Bronte,East,2015,82830.12,72736.49,5925.62,0.00,4168.02,10093.63
251,2001-07-14,5,4,1,0,Buyer,32261,S,M, Adam Lucas,Bronte,East,2016,76693.80,68909.01,6233.21,0.00,1551.58,7784.79
251,2001-07-14,5,4,1,0,Buyer,32261,S,M, Adam Lucas,Bronte,East,2017,77858.48,69255.75,6579.37,0.00,2023.36,8602.73
252,1997-11-06,7,4,1,0,Buyer,22709,M,M, Roderick Bradley,Brantford,West,2012,83720.95,75982.02,6078.77,0.00,0.00,6078.77
252,1997-11-06,7,4,1,0,Buyer,22709,M,M, Roderick Bradley,Brantford,West,2013,84868.48,75784.26,6397.99,154.68,53.57,6606.24
252,1997-11-06,7,4,1,0,Buyer,22709,M,M, Roderick Bradley,Brantford,West,2014,88836.85,78748.57,7043.82,93.42,1293.74,8430.98
252,1997-11-06,7,4,1,0,Buyer,22709,M,M, Roderick Bradley,Brantford,West,2015,133062.36,75742.13,7150.03,0.00,3760.00,10910.02
252,1997-11-06,7,4,1,0,Buyer,22709,M,M, Roderick Bradley,Brantford,West,2016,1876.80,1876.80,0.00,0.00,0.00,0.00
253,1999-10-09,5,4,1,0,Buyer,21041,M,F, Myrtle Cole,Bronte,East,2012,96559.68,87902.14,4395.16,0.00,0.00,4395.16
253,1999-10-09,5,4,1,0,Buyer,21041,M,F, Myrtle Cole,Bronte,East,2013,96288.97,88837.56,4579.89,0.00,0.00,4579.89
253,1999-10-09,5,4,1,0,Buyer,21041,M,F, Myrtle Cole,Bronte,East,2014,99735.80,89869.45,5082.12,0.00,0.00,5082.12
253,1999-10-09,5,4,1,0,Buyer,21041,M,F, Myrtle Cole,Bronte,East,2015,111555.62,95310.91,5864.46,0.00,4453.48,10317.94
253,1999-10-09,5,4,1,0,Buyer,21041,M,F, Myrtle Cole,Bronte,East,2016,146496.58,100149.67,3797.17,0.00,1342.67,5139.84
253,1999-10-09,5,4,1,0,Buyer,21041,M,F, Myrtle Cole,Bronte,East,2017,122926.10,109654.88,0.00,0.00,2838.66,2838.66
254,2002-12-04,1,4,1,0,Buyer,27059,M,M, Clint Clark,Gravenhurst,East,2012,2398.28,2398.28,0.00,0.00,0.00,0.00
255,1998-06-10,1,4,1,0,Buyer,22682,M,M, Dan Scott,Gravenhurst,East,2012,7769.85,7769.85,0.00,0.00,0.00,0.00
255,1998-06-10,1,4,1,0,Buyer,22682,M,M, Dan Scott,Gravenhurst,East,2013,4530.08,4530.08,0.00,0.00,0.00,0.00
256,2001-07-01,3,4,1,0,Buyer,24208,M,M, Jesus Valdez,Port Perry,East,2017,9670.01,9670.01,0.00,0.00,0.00,0.00
257,2000-12-07,5,4,1,0,Buyer,17320,S,M, Bob Hudson,Bronte,East,2012,45711.54,44009.63,0.00,0.00,1701.91,1701.91
257,2000-12-07,5,4,1,0,Buyer,17320,S,M, Bob Hudson,Bronte,East,2013,45649.09,45533.03,0.00,0.00,116.06,116.06
257,2000-12-07,5,4,1,0,Buyer,17320,S,M, Bob Hudson,Bronte,East,2014,50729.14,49960.08,0.00,0.00,13.24,13.24
257,2000-12-07,5,4,1,0,Buyer,17320,S,M, Bob Hudson,Bronte,East,2015,56365.61,56365.61,0.00,0.00,0.00,0.00
257,2000-12-07,5,4,1,0,Buyer,17320,S,M, Bob Hudson,Bronte,East,2016,58819.26,58272.21,547.05,0.00,0.00,547.05
257,2000-12-07,5,4,1,0,Buyer,17320,S,M, Bob Hudson,Bronte,East,2017,61872.14,59979.14,1893.00,0.00,0.00,1893.00
258,1999-04-09,4,4,1,0,Buyer,22860,S,F, Kelly Malone,Pickering,East,2013,829.14,829.14,0.00,0.00,0.00,0.00
258,1999-04-09,4,4,1,0,Buyer,22860,S,F, Kelly Malone,Pickering,East,2014,23085.60,21612.09,0.00,1243.67,229.85,1473.51
258,1999-04-09,4,4,1,0,Buyer,22860,S,F, Kelly Malone,Pickering,East,2015,45084.71,37063.16,0.00,6018.99,2002.57,8021.56
258,1999-04-09,4,4,1,0,Buyer,22860,S,F, Kelly Malone,Pickering,East,2016,60903.03,50249.77,0.00,7751.36,2901.90,10653.26
258,1999-04-09,4,4,1,0,Buyer,22860,S,F, Kelly Malone,Pickering,East,2017,69245.47,54679.60,0.00,10246.18,4319.70,14565.88
259,2001-01-11,5,4,1,0,Buyer,30397,M,M, Forrest Christensen,Bronte,East,2016,4075.92,4075.92,0.00,0.00,0.00,0.00
260,2001-03-17,6,4,1,0,Purchasing Assistant,17346,M,F, Marta Hughes,Burlington,West,2015,2139.45,2139.45,0.00,0.00,0.00,0.00
261,2003-04-03,10,4,1,0,Purchasing Assistant,25348,M,M, Darnell Lindsey,Sault Ste. Marie,West,2012,130830.98,102151.28,10215.26,16705.98,686.25,27607.48
261,2003-04-03,10,4,1,0,Purchasing Assistant,25348,M,M, Darnell Lindsey,Sault Ste. Marie,West,2013,135572.15,102670.13,10267.14,20369.52,1275.00,31911.66
261,2003-04-03,10,4,1,0,Purchasing Assistant,25348,M,M, Darnell Lindsey,Sault Ste. Marie,West,2014,60130.76,12003.37,1200.35,1024.73,843.55,3068.63
262,1998-08-08,3,2,1,0,Assistant to the Chief Financial Officer,24737,S,M, Cary Jacobs,Port Perry,East,2017,2856.16,2856.16,0.00,0.00,0.00,0.00
263,1996-10-09,3,1,1,0,Information Services Manager,25553,S,F, Janice Blake,Port Perry,East,2012,77128.37,67282.42,6728.30,447.74,425.10,7601.13
263,1996-10-09,3,1,1,0,Information Services Manager,25553,S,F, Janice Blake,Port Perry,East,2013,83036.47,67014.84,6701.56,6674.72,422.57,13798.85
263,1996-10-09,3,1,1,0,Information Services Manager,25553,S,F, Janice Blake,Port Perry,East,2014,77665.05,66743.66,6674.46,444.56,1579.59,8698.61
263,1996-10-09,3,1,1,0,Information Services Manager,25553,S,F, Janice Blake,Port Perry,East,2015,83156.31,69710.60,6971.14,439.54,3837.33,11248.01
263,1996-10-09,3,1,1,0,Information Services Manager,25553,S,F, Janice Blake,Port Perry,East,2016,80396.29,69255.50,6925.70,0.00,2017.40,8943.09
263,1996-10-09,3,1,1,0,Information Services Manager,25553,S,F, Janice Blake,Port Perry,East,2017,82755.01,69255.39,6925.70,0.00,2178.54,9104.23
264,2003-03-06,10,2,1,0,Network Manager,17841,S,F, Isabel Zimmerman,Sault Ste. Marie,West,2015,6364.80,6364.80,0.00,0.00,0.00,0.00
264,2003-03-06,10,2,1,0,Network Manager,17841,S,F, Isabel Zimmerman,Sault Ste. Marie,West,2016,5548.80,5548.80,0.00,0.00,0.00,0.00
265,1998-08-14,3,3,1,0,Network Administrator,25655,S,M, Brad Hansen,Port Perry,East,2015,4488.09,4447.29,0.00,0.00,40.80,40.80
